id,dataset_id,category,prompt,completion,group_id
media-data.csv:001496,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""novel jitterbug perfume 8 -23h""}]","{""mediaType"":""book"",""title"":""Jitterbug Perfume"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""Jitterbug Perfume""]"
media-data.csv:001499,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""finished absolution gap 5 stars favorite""}]","{""mediaType"":""book"",""title"":""Absolution Gap"",""rating"":10,""favorite"":true}","media-data.csv:[""book"",""Absolution Gap""]"
media-data.csv:001500,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""finished divergent 8 -22d""}]","{""mediaType"":""book"",""title"":""Divergent"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""Divergent""]"
media-data.csv:001501,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""read lady luck 5 stars""}]","{""mediaType"":""book"",""title"":""Lady Luck"",""rating"":10,""favorite"":false}","media-data.csv:[""book"",""Lady Luck""]"
media-data.csv:001502,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""novel murder must advertise 8""}]","{""mediaType"":""book"",""title"":""Murder Must Advertise"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""Murder Must Advertise""]"
media-data.csv:001505,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""book shadow kiss 8/10""}]","{""mediaType"":""book"",""title"":""Shadow Kiss"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""Shadow Kiss""]"
media-data.csv:001506,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""book furiously happy: a funny book about horrible things 10/10""}]","{""mediaType"":""book"",""title"":""Furiously Happy: A Funny Book About Horrible Things"",""rating"":10,""favorite"":false}","media-data.csv:[""book"",""Furiously Happy: A Funny Book About Horrible Things""]"
media-data.csv:001509,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""read the help 8/10 15h ago""}]","{""mediaType"":""book"",""title"":""The Help"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""The Help""]"
media-data.csv:001511,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""book alexander and the terrible, horrible, no good, very bad day 10/10""}]","{""mediaType"":""book"",""title"":""Alexander and the Terrible, Horrible, No Good, Very Bad Day"",""rating"":10,""favorite"":false}","media-data.csv:[""book"",""Alexander and the Terrible, Horrible, No Good, Very Bad Day""]"
media-data.csv:001512,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""read the cat in the hat 8/10""}]","{""mediaType"":""book"",""title"":""The Cat in the Hat"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""The Cat in the Hat""]"
media-data.csv:001513,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""read pygmy 4 heart""}]","{""mediaType"":""book"",""title"":""Pygmy"",""rating"":4,""favorite"":true}","media-data.csv:[""book"",""Pygmy""]"
media-data.csv:001515,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""book the da vinci code 10""}]","{""mediaType"":""book"",""title"":""The Da Vinci Code"",""rating"":10,""favorite"":false}","media-data.csv:[""book"",""The Da Vinci Code""]"
media-data.csv:001516,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""novel an anthropologist on mars: seven paradoxical tales 4 stars""}]","{""mediaType"":""book"",""title"":""An Anthropologist on Mars: Seven Paradoxical Tales"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""An Anthropologist on Mars: Seven Paradoxical Tales""]"
media-data.csv:001518,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""finished city of bones 1 star 17 days ago""}]","{""mediaType"":""book"",""title"":""City of Bones"",""rating"":2,""favorite"":false}","media-data.csv:[""book"",""City of Bones""]"
media-data.csv:001519,media-data.csv,media,"[{""role"":""system"",""content"":""The user selected the media category. Extract one completed movie or book record into a compact JSON object with mediaType, title, rating, and favorite. Preserve the title. A favorite requires an explicit marker; otherwise use false. Normalize ratings to the dataset's 0-10 scale. Do not output relative time, nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""novel the other woman 8/10 -15h""}]","{""mediaType"":""book"",""title"":""The Other Woman"",""rating"":8,""favorite"":false}","media-data.csv:[""book"",""The Other Woman""]"
